source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
economictimes.indiatimes,http://economictimes.indiatimes.com/articleshow/6492259.cms,2391,09/04/2010 12:00:00 AM,,"Ranachatti(?), on road to Yamunotri","DEHRA DUN: Fresh triggered by rains today disrupted the pilgrimage to , and in the Garhwal Himalayas of Uttarakhand.  The landslides hit various places in Chamoli and Uttarkashi districts blocking the routes to the shrines of Badrinath, Gangotri and Yamunotri, Disaster Management and Mitigation Centre (DMMC) said here.  While Rishikesh-Badrinath national highway was blocked by landslides at Chhinka area, Rishikesh-Gangotri national highway was hit at Karmkund blocking vehicular traffic, they said, adding the road leading to Yamunotri has been blocked at Ranachatti.","Ranachatti(?), on road to Yamunotri",25km,landslide,downpour,medium,unknown,0,,,,,glc,2391,India,IN,Uttarakhand,7725,Barkot,16.2449,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3399,30.8987
ibnlive.in.com,http://ibnlive.in.com/news/3-killed-in-rainrelated-incidents-as-heavy-showers-lash-hp/408192-3-254.html,5097,07/14/2013 12:00:00 AM,,"Near Rampur, Himachal Pradesh","Three persons were killed in rain-related incidents in Himachal Pradesh as incessant heavy showers wreaked havoc causing landslides at several places, blocking highways and damaging several houses. A truck driver, who was sleeping in his truck along with two other persons near Rampur in the district, died when his truck got buried under debris following a massive landslide. The body of the driver, Monu, was recovered from the debris while the other two managed to escape, official sources said. Sujanpur Tira in Hamirpur district was wettest in the region with 187 mm of rains till this morning while Nahan and Renuka in Sirmaur district recorded 185 mm and 169 mm rains respectively. The local MeT office has warned of very heavy rains at some places and rains and thundershowers at many places in the state during next 24 hours as a cyclonic circulation, extending up to 0.9 km above sea level, lies over Punjab and adjoining Haryana. Dehra Gopipur received 160 mm rains, followed by Dharamsala","Near Rampur, Himachal Pradesh",10km,landslide,downpour,medium,unknown,1,,,,,glc,5097,India,IN,Himachal Pradesh,6206,RÄmpur,4.94694,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.6746,31.4711
thehimalayantimes,http://www.thehimalayantimes.com/fullNews.php?headline=4+missing+in+Baitadi+landslide&NewsID=257729,2428,09/14/2010 12:00:00 AM,,"Bijul, Rodidewal-9(Raudidewal VDC), Baitadi district","DADELDHURA: Four people have gone missing in a landslide triggered by incessant rainfall at Bijul of Rodidewal-9 in Baitadi district.  The landslide buried the house of Tara Singh Pujara, burying six people. However, two were rescued alive.  A local people, Birendra Bhandari, said villagers rescued Soni Pujara and Rukmini Pujara alive after an hour of the landslide occurrence. (Unsure date: 13 - 14th?)","Bijul, Rodidewal-9(Raudidewal VDC), Baitadi district",5km,landslide,downpour,medium,unknown,0,,,,,test,2428,Nepal,NP,Far Western,47571,PithorÄgarh,17.95909,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.3491,29.477
youtube,http://www.youtube.com/watch?v=WoWfWNSjTCI,2416,09/12/2010 12:00:00 AM,,"Uttarkashi town, Uttarakhand","September 13, 2010  On Sunday, heavy monsoon rains triggered landslides in Uttarkashi, a town in India's Uttarakhand state.  Homes were damaged by landslides and soil erosion, leaving people homeless. They are now lying on roads, without food or shelter.  Floodwaters have completely inundated several villages, forcing locals to leave their belongings behind and take refuge in temporary shelters.","Uttarkashi town, Uttarakhand",5km,landslide,downpour,medium,unknown,0,,,,,glc,2416,India,IN,Uttarakhand,17123,UttarkÄshi,0.48391,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4403,30.7333
hindu,http://www.hindu.com/2010/07/30/stories/2010073063780100.htm,2161,07/29/2010 12:00:00 AM,,"UttarkÄshi : Landslips, triggered by heavy rain, blocked two key highways connecting Rishikesh, Gangotri and Badrinath in Uttarakhand on Thursday, le*","Landslips, triggered by heavy rain, blocked two key highways connecting Rishikesh, Gangotri and Badrinath in Uttarakhand on Thursday, leaving hundreds of people stranded. The landslips occurred on the Rishikesh-Gangotri National Highway at Nalupani in Uttarkashi district , sources in the Disaster Management and Mitigation Centre said. The landslides struck the NH-108 at Nalupani area, officials said in Dehradun. Uttarkashi has been receiving heavy rains for the past few days. A devotee was washed away in the swollen Bhagirathi river on the way to Gaumukh from Gangotri when a temporary bridge collapsed due to heavy rains three days ago. ",,10km,landslide,downpour,medium,unknown,0,,,,,glc,2161,India,IN,Uttarakhand,17123,UttarkÄshi,2.02811,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4517,30.7467
himachal.us,http://himachal.us/2010/09/22/heavy-rains-damage-roads-in-himachal-alert-sounded-in-kinnaur/22231/news/ravinder,2464,09/19/2010 12:00:00 AM,,"road to Chopal, Himachal Pradesh","(posted 9/22 but may cover events from past weeks)A police spokesman said that traffic on the Shimla- Kalka highway was disrupted near Solan. The beaten track of the Theog-Kotkhai-Jubbal road was blocked at several places because of landslides or traffic jams and the Chopal road was also blocked by landslides â disrupting marketing operations of apples.  Elsewhere, the Karsog-Mandi road, Karsog-Rampur road, Kasauli-Parwanoo road, Kumarhatti-Nahan road, Pulbhal-Solan road, Rajgarh-Habban road and several others blocked.","road to Chopal, Himachal Pradesh",25km,landslide,downpour,medium,unknown,0,,,,,glc,2464,India,IN,Himachal Pradesh,1701,ChaupÄl,8.17913,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.5063,30.9544
www.moneycontrol.com,http://www.moneycontrol.com/news/wire-news/one-killed-another-injuredlandslideuttarakhand_930257.html,5285,08/05/2013 12:00:00 AM,,"Jhulaghat Area Of Pithoragarh District, Uttarakhand","One person was killed and another was severely injured in a landslide in Pithoragarh district of Uttarakhand today, officials said. ""A passerby was killed while another person sustained serious injuries in a landslide near a mountain in Jhulaghat area of Pithoragarh district,"" said officials of Uttarakhand Disaster Mitigation and Management Centre. A team from the local administration rushed to the spot on getting information about the incident. They are trying to ascertain the identity of the affected persons, they said. Meanwhile, most areas of the state witnessed cloudy skies with Met officials predicting rain. Light showers have been reported from few places.","Jhulaghat Area Of Pithoragarh District, Uttarakhand",10km,landslide,monsoon,medium,unknown,1,1,,,,glc,5285,India,IN,Uttarakhand,47571,PithorÄgarh,15.26259,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.3657,29.5659
The Tribune,http://www.tribuneindia.com/news/nation/heavy-rain-lashes-north-india-farmers-happy/105318.html,7159,07/10/2015 12:00:00 AM,,"Baliyanala, Nainithal","A massive landslide was reported from Baliyanala in Nainital, the tourist spot, which has been battered by downpour for the last few days. Officials said they had no information on any loss of life.","Baliyanala, Nainithal",5km,landslide,continuous_rain,medium,unknown,0,0,,,,glc,7159,India,IN,Uttarakhand,42309,Naini TÄl,1.09075,07/13/2015 01:34:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.4552,29.3908
The hindu.com,,237,09/06/2007 12:00:00 AM,,Pithoragarh,"wiped out village, swept three houses away and buried everyone",Pithoragarh,25km,landslide,rain,large,unknown,,,,,,glc,237,India,IN,Uttarakhand,47571,PithorÄgarh,0.70042,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.2167,29.5833
www.livemint.com,http://www.livemint.com/Politics/BoCQF6gfN3g4k7x0giBp4N/Fresh-incidents-of-cloud-burst-as-heavy-rains-lash-Uttarakah.html,5179,07/24/2013 12:00:00 AM,,"Karnaprayag, Uttarakhand","Dozens of houses collapsed due to landslides and cloudbursts in Karnaprayag, Thirpak and Tefana in Chamoli district,Ã he said, adding that the affected families are being shifted to safer places.","Karnaprayag, Uttarakhand",5km,landslide,downpour,medium,unknown,0,,,,,glc,5179,India,IN,Uttarakhand,2571,RudraprayÄg,22.80443,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.2191,30.262
china,http://www.china.org.cn/environment/2011-07/22/content_23044018.htm,3899,08/08/2011 12:00:00 AM,,"Chhatanga area; Helkugad; and Netala, all on the Rishikesh-Yamunotri National Highway","The pilgrimage to the Himalayan shrines of Badrinath, Gangotri and Yamunotri was suspended after the roads leading to them were hit by fresh landslides following heavy rains on Monday, leaving hundreds of pilgrims stranded.  Landslides struck the Rishikesh-Badrinath highway at several places including Govindghat, blocking vehicular traffic. The Rishikesh-Yamunotri National Highway has also been hit by landslides at Chhatanga area, official sources said here.  The yatra to Gangotri temple remained suspended for the second consecutive day as the landslides that hit the Rishikesh-Gangotri National Highway at Sainj in Uttarkashi district on Sunday have not been cleared so far.  Fresh landslides have also hit the highway at Helkugad and Netala, the sources said.  PWD, BRO and police personnel are working round-the-clock to clear the debris and reopen the road for vehicular traffic.  Meanwhile, administrative teams have been sent to the affected areas to take care of the stranded pilgrims, t","Chhatanga area; Helkugad; and Netala, all on the Rishikesh-Yamunotri National Highway",unknown,landslide,downpour,medium,unknown,0,,,,,glc,3899,India,IN,Uttarakhand,4734,Narendranagar,11.08485,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3755,30.2258
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",2120,07/22/2010 12:00:00 AM,,"Patlot-Aghora road, Almora District ","As per media report a landslide triggered by incessant rains on 22nd July 2010 on the Patlot-Aghora road, Almora District led to the death of one person.","Patlot-Aghora road, Almora District ",10km,landslide,downpour,medium,unknown,1,,,,,glc,2120,India,IN,Uttarakhand,32442,Almora,1.36937,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.6628,29.6095
monstersandcritics,http://www.monstersandcritics.com/news/southasia/news/article_1585977.php/Two-army-officers-killed-in-landslide-in-northern-India,2454,09/19/2010 06:00:00 PM,,"near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand","Two Indian Army officers of a mountaineering team were killed when a snow avalanche hit their camp in Uttarakhand where torrential rains and landslides have left 66 people dead since Sunday, an official said on Tuesday. The dead army officers, Lt. Col. Poornachandra of the 9 Para Field Regiment and Major Manish Gusain of the 11 Kumaon Regiment, were part of a a 44-member team on an expedition to the 7,756 metre high Mt. Kamet, army spokesperson Col. Om Singh said in New Delhi.  The expedition to Mt. Kamet was part of a selection process to scale the 8,163 metre Mt. Manaslu mountain in Nepal next year.   The spokesperson said a fierce avalanche in Chamoli district hit their expedition camp Sunday and buried it completely under snow.  Team leader Col. Ajay Kothiyal and nine other members who were camping in Chamoli had a narrow escape and managed to extricate themselves out of the mound of snow but ""despite desperate efforts made by the survivors to extricate the rest of the team mates,","near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand",10km,landslide,downpour,medium,unknown,2,,,,,glc,2454,India,IN,Uttarakhand,13865,JoshÄ«math,38.43651,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5322,30.9013
The Times of India,http://timesofindia.indiatimes.com/city/dehradun/Heavy-rains-lash-Ukhand-landslides-traffic-disruptions-reported-across-state/articleshow/48035142.cms,7161,07/11/2015 12:00:00 AM,,Sirobagad area of Rudraprayag,Heavy landslides in the Sirobagad area of Rudraprayag resulted in vehicular movement coming to a standstill.,Sirobagad area of Rudraprayag,5km,landslide,continuous_rain,medium,unknown,0,0,,,,glc,7161,India,IN,Uttarakhand,2571,RudraprayÄg,9.38249,07/13/2015 01:55:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.9,30.241
sciencythoughts.blogspot.com,http://sciencythoughts.blogspot.com/2013/08/five-injured-in-uttarakhand-landslide.html,5410,08/28/2013 06:00:00 PM,,Haridwar In Uttarakhand Province,"Five members of the same family, including three women, were injured when a house partially collapsed in a landslide at Haridwar in Uttarakhand Province, India, in the evening of Wednesday 28 August 2013. The incident comes following months of heavy rains, with over 50 mm falling in the last 24 hours across much of the province.",Haridwar In Uttarakhand Province,25km,landslide,downpour,medium,unknown,0,5,,,,glc,5410,India,IN,Uttarakhand,186079,Haridwar,1.03033,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.1514,29.9531
www.indiablooms.com,http://www.indiablooms.com/NewsDetailsPage/2013/newsDetails240613d.php,4978,06/24/2013 12:00:00 AM,,"Rishikesh-Uttarkashi Route, Uttarakhand","According to reports, two minor landslides occurred between the Rudraprayag and Guptkashi road on Monday morning. A third minor landslide was reported from the Rishikesh-Uttarkashi route. At present, the areas are being cleared with the help of bulldozers. Meanwhile, the Army said it has suspended air operations temporarily due to light showers in Uttarakhand.","Rishikesh-Uttarkashi Route, Uttarakhand",50km,debris_flow,downpour,medium,unknown,0,,,,,glc,4978,India,IN,Uttarakhand,27611,Tehri,11.07894,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3911,30.4542
